"ID","Title","Body HTML","Vendor","Type","Status","Published","Image Src","Image Position","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Inventory Qty","Variant Inventory Adjust","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.min-qty [number_integer]","Metafield: custom.in_catalog [boolean]","Variant Metafield: custom.in_catalog [boolean]","Variant Metafield: harmonized_system_code [string]"
"9450159079738","Eco Sticker - States","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-LOUI.png?v=1720754412","4","51077815632186","49062930350394","MERGE","Design","Louisiana","","","","","4","ES-STA-LA","646414087482","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-LOUI.png?v=1720754412","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","<p>Eco Stickers™ are plastic-free die-cut stickers made from durable wood. Hand crafted in Maine using maple veneer, these stickers are perfect on water bottles, laptops, and notebooks. You can even color them in with markers! Personalize your items with this sustainable sticker. Handwash only.</p>","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-BULL_11e955e9-90fd-4b59-9d4d-1832133e46d9.png?v=1720935887","1","51077815664954","49062930383162","MERGE","Design","Bulldogs","","","","","1","ES-TM-BULL","646414087499","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-BULL_11e955e9-90fd-4b59-9d4d-1832133e46d9.png?v=1720935887","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","24","true","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-COUG.png?v=1720935895","2","51077815697722","49062930415930","MERGE","Design","Cougars","","","","","2","ES-TM-COUG","646414087505","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-COUG.png?v=1720935895","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-EAGM_dc832b22-2f07-4146-a90f-4351b7d96374.png?v=1720935954","3","51077815730490","49062930448698","MERGE","Design","Eagles","","","","","3","ES-TM-EAGL","646414087512","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-EAGM_dc832b22-2f07-4146-a90f-4351b7d96374.png?v=1720935954","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-KNIG.png?v=1720935910","4","51077815763258","49062930481466","MERGE","Design","Knights","","","","","4","ES-TM-KNIG","646414087529","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-KNIG.png?v=1720935910","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-LION.png?v=1720935916","5","51077815796026","49062930514234","MERGE","Design","Lions","","","","","5","ES-TM-LION","646414087536","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-LION.png?v=1720935916","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-MUST.png?v=1720935923","6","51077815828794","49062930547002","MERGE","Design","Mustangs","","","","","6","ES-TM-MUST","646414087543","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-MUST.png?v=1720935923","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-PANT.png?v=1720935926","7","51077815861562","49062930579770","MERGE","Design","Panthers","","","","","7","ES-TM-PANT","646414087550","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-PANT.png?v=1720935926","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TIGD.png?v=1720936014","8","51077815894330","49062930612538","MERGE","Design","Tigers","","","","","8","ES-TM-TIGE","646414087567","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TIGD.png?v=1720936014","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-VIKI.png?v=1720935963","9","51077815927098","49062930645306","MERGE","Design","Vikings","","","","","9","ES-TM-VIKI","646414087574","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-VIKI.png?v=1720935963","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159112506","Eco Sticker - Team Mascots","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-WILD.png?v=1720935970","10","51077815959866","49062930678074","MERGE","Design","Wildcats","","","","","10","ES-TM-WILD","646414087581","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TM-WILD.png?v=1720935970","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159145274","Eco Sticker - Trends","<p>Eco Stickers™ are plastic-free die-cut stickers made from durable wood. Hand crafted in Maine using maple veneer, these stickers are perfect on water bottles, laptops, and notebooks. You can even color them in with markers! Personalize your items with this sustainable sticker. Handwash only.</p>","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BIRK_3c4ddcef-6d92-461a-bf88-28a5534815ba.png?v=1722270427","1","51077816287546","49062931005754","MERGE","Design","Birkenstocks","","","","","1","ES-TRE-BIRK","646414087598","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BIRK_3c4ddcef-6d92-461a-bf88-28a5534815ba.png?v=1722270427","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","24","true","",""
"9450159145274","Eco Sticker - Trends","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-HOTS.png?v=1722270495","2","51077816320314","49062931038522","MERGE","Design","Cassette Tape","","","","","2","ES-TRE-CASS","816265022479","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TRE-CASS.png?v=1724347357","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159145274","Eco Sticker - Trends","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TUSF.png?v=1722270513","3","51077816353082","49062931071290","MERGE","Design","Hot Sauce - Spicy AF","","","","","3","ES-TRE-SPAF","816265022172","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-HOTS.png?v=1722270495","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159145274","Eco Sticker - Trends","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-TRUS.png?v=1722270566","4","51077816385850","49062931104058","MERGE","Design","Mushrooms","","","","","4","ES-TRE-MUSH","816265022202","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159145274","Eco Sticker - Trends","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-USFL_bdef42f0-56b9-46e9-93cb-81e42add53e7.png?v=1722270519","5","51077816451386","49062931169594","MERGE","Design","Tattered US Flag","","","","","5","ES-TRE-TUSF","646414085730","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TUSF.png?v=1722270513","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159145274","Eco Sticker - Trends","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TRE-CASS.png?v=1724347357","6","51077816484154","49062931202362","MERGE","Design","Trout US Flag","","","","","6","ES-TRE-TRUS","646414085723","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TRE-TRUS.png?v=1724952259","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159145274","Eco Sticker - Trends","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-TRE-TRUS.png?v=1724952259","7","51077816516922","49062931235130","MERGE","Design","US Flag","","","","","7","ES-TRE-USF","816265022226","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-USFL_bdef42f0-56b9-46e9-93cb-81e42add53e7.png?v=1722270519","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159145274","Eco Sticker - Trends","","Zootility","Sustainable Stickers","Active","true","","","51077816549690","49062931267898","MERGE","Design","Lookin' For A Man In Finance","","","","","8","ES-TRE-LFAM","646414087987","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","<p>Eco Stickers™ are plastic-free die-cut stickers made from durable wood. Hand crafted in Maine using maple veneer, these stickers are perfect on water bottles, laptops, and notebooks. You can even color them in with markers! Personalize your items with this sustainable sticker. Handwash only.</p>","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BIKE_70ced40e-ec4e-4ea7-b1d0-80ef4ad41d85.png?v=1720926388","1","51077817139514","49062931857722","MERGE","Design","Bike","","","","","1","ES-VEH-BIKE","646414085747","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BIKE_70ced40e-ec4e-4ea7-b1d0-80ef4ad41d85.png?v=1720926388","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","24","true","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-F1_717f40ba-7672-47fd-ab06-0f0ce4c95e38.png?v=1720926468","2","51077817172282","49062931890490","MERGE","Design","Camping","","","","","2","ES-VEH-CAMP","646414085778","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-VEH-CAMP_eab2bc0c-64d1-4f2d-985c-6e5a0641689b.png?v=1721224101","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-FBRO_8d4d8b30-d18b-4387-9cc4-0d76f073c38a.png?v=1720926479","3","51077817205050","49062931923258","MERGE","Design","F-150 Pickup","","","","","3","ES-VEH-F150","816265022578","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-F150_46a09956-eaa4-40eb-ae3f-bfafd32a1413.png?v=1720927237","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-KAYA_6c41fbe6-854e-47b7-a76c-f9f2fcf66976.png?v=1720926615","4","51077817237818","49062931956026","MERGE","Design","F1 Car","","","","","4","ES-VEH-F1C","816265022585","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-F1_717f40ba-7672-47fd-ab06-0f0ce4c95e38.png?v=1720926468","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-LAMB.png?v=1720926726","5","51077817270586","49062931988794","MERGE","Design","Ford Bronco","","","","","5","ES-VEH-BRON","646414087611","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-FBRO_8d4d8b30-d18b-4387-9cc4-0d76f073c38a.png?v=1720926479","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BOAT.png?v=1720926773","6","51077817303354","49062932021562","MERGE","Design","Jeep","","","","","6","ES-VEH-JEEP","816265022561","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-CES-JEEP.png?v=1720927225","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-PORS_dc897dac-647c-46f1-980f-a8761552867e.png?v=1720926826","7","51077817336122","49062932054330","MERGE","Design","Kayak","","","","","7","ES-VEH-KAYA","646414085761","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-KAYA_6c41fbe6-854e-47b7-a76c-f9f2fcf66976.png?v=1720926615","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-RAM_143f84dc-5252-44e5-9b7b-89510b866f87.png?v=1720926827","8","51077817368890","49062932087098","MERGE","Design","Lamborghini","","","","","8","ES-VEH-LAMB","816265022554","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-WS-LAMB.png?v=1720926726","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SAIL_f44b58d7-929e-46c7-8b04-fbf0ddec8c41.png?v=1720926845","9","51077817401658","49062932119866","MERGE","Design","Motor Boat","","","","","9","ES-VEH-MBOA","816265022448","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-BOAT.png?v=1720926773","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TMY.png?v=1720926934","10","51077817434426","49062932152634","MERGE","Design","Porsche","","","","","10","ES-VEH-PORS","816265022547","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-PORS_dc897dac-647c-46f1-980f-a8761552867e.png?v=1720926826","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-F150_46a09956-eaa4-40eb-ae3f-bfafd32a1413.png?v=1720927237","11","51077817467194","49062932185402","MERGE","Design","Ram Pickup","","","","","11","ES-VEH-RAMP","816265022622","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-ES-RAM_143f84dc-5252-44e5-9b7b-89510b866f87.png?v=1720926827","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/SS-CES-JEEP.png?v=1720927225","12","51077817499962","49062932218170","MERGE","Design","Sailboat","","","","","12","ES-VEH-SBOA","816265022530","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-SAIL_f44b58d7-929e-46c7-8b04-fbf0ddec8c41.png?v=1720926845","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159210810","Eco Sticker - Vehicles","","Zootility","Sustainable Stickers","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/ES-VEH-CAMP_eab2bc0c-64d1-4f2d-985c-6e5a0641689b.png?v=1721224101","13","51077817532730","49062932250938","MERGE","Design","Tesla Model Y","","","","","13","ES-VEH-TESY","816265022615","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/CC-ES-TMY.png?v=1720926934","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159243578","Eco Sticker - Western","<p>Eco Stickers™ are plastic-free die-cut stickers made from durable wood. Hand crafted in Maine using maple veneer, these stickers are perfect on water bottles, laptops, and notebooks. You can even color them in with markers! Personalize your items with this sustainable sticker. Handwash only.</p>","Zootility","Sustainable Stickers","Draft","false","","","51077817631034","49062932349242","MERGE","Design","Armadillo","","","","","1","ES-WES-ARMA","646414087628","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","24","false","",""
"9450159243578","Eco Sticker - Western","","Zootility","Sustainable Stickers","Draft","false","","","51077817663802","49062932382010","MERGE","Design","Barrel Racing","","","","","2","ES-WES-BARR","646414087635","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159243578","Eco Sticker - Western","","Zootility","Sustainable Stickers","Draft","false","","","51077817696570","49062932414778","MERGE","Design","Bucking Bronco","","","","","3","ES-WES-BUCK","646414087642","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159243578","Eco Sticker - Western","","Zootility","Sustainable Stickers","Draft","false","","","51077817729338","49062932447546","MERGE","Design","Bullrider","","","","","4","ES-WES-BULL","646414087659","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159243578","Eco Sticker - Western","","Zootility","Sustainable Stickers","Draft","false","","","51077817762106","49062932480314","MERGE","Design","Cowboy Boot","","","","","5","ES-WES-CBOO","646414087666","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159243578","Eco Sticker - Western","","Zootility","Sustainable Stickers","Draft","false","","","51077817794874","49062932513082","MERGE","Design","Cowboy Hat","","","","","6","ES-WES-CHAT","646414087673","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159243578","Eco Sticker - Western","","Zootility","Sustainable Stickers","Draft","false","","","51077817827642","49062932545850","MERGE","Design","Prickle Pear Cactus","","","","","7","ES-WES-PRIC","646414087680","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159243578","Eco Sticker - Western","","Zootility","Sustainable Stickers","Draft","false","","","51077817860410","49062932578618","MERGE","Design","Saguaro Cactus","","","","","8","ES-WES-SAGU","646414087697","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159243578","Eco Sticker - Western","","Zootility","Sustainable Stickers","Draft","false","","","51077817893178","49062932611386","MERGE","Design","Yucca Cactus","","","","","9","ES-WES-YUCC","646414087703","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","<p>Eco Stickers™ are plastic-free die-cut stickers made from durable wood. Hand crafted in Maine using maple veneer, these stickers are perfect on water bottles, laptops, and notebooks. You can even color them in with markers! Personalize your items with this sustainable sticker. Handwash only.</p>","Zootility","Sustainable Stickers","Draft","false","","","51077817991482","49062932676922","MERGE","Design","Motivational Flower","","","","","1","ES-MOT-MOTF","646414087789","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","24","false","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818024250","49062932709690","MERGE","Design","Breathe","","","","","2","ES-MOT-BREA","646414087796","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818057018","49062932742458","MERGE","Design","You Are Enough","","","","","3","ES-MOT-YAE","646414087802","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818089786","49062932775226","MERGE","Design","Radiate Positivity","","","","","4","ES-MOT-RADP","646414087819","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818122554","49062932807994","MERGE","Design","Success In Progress","","","","","5","ES-MOT-SIP","646414087826","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818155322","49062932840762","MERGE","Design","You Got This","","","","","6","ES-MOT-YGT","646414087833","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818188090","49062932873530","MERGE","Design","Good Vibes","","","","","7","ES-MOT-GVIB","646414087840","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818220858","49062932906298","MERGE","Design","It's Ok To Not Be Ok","","","","","8","ES-MOT-IOTN","646414087857","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818253626","49062932939066","MERGE","Design","See The Good","","","","","9","ES-MOT-STG","646414087864","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818286394","49062932971834","MERGE","Design","You Are Stronger Than You Know","","","","","10","ES-MOT-YAST","646414087871","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818319162","49062933004602","MERGE","Design","It's Ok To Feel Your Feelings","","","","","11","ES-MOT-IOTF","646414087888","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818351930","49062933037370","MERGE","Design","The Hell I Won't","","","","","12","ES-MOT-THIW","646414087895","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818384698","49062933070138","MERGE","Design","Be A Kind Human","","","","","13","ES-MOT-BAKH","646414087901","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818417466","49062933102906","MERGE","Design","Life Is Tough But So Are You","","","","","14","ES-MOT-LITB","646414087918","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818450234","49062933135674","MERGE","Design","You Are Capable Of Amazing Things","","","","","15","ES-MOT-YACO","646414087925","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818483002","49062933168442","MERGE","Design","Happiness Blooms Within","","","","","16","ES-MOT-HBW","646414087994","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818515770","49062933201210","MERGE","Design","Choose Kindness","","","","","17","ES-MOT-CK","646414088007","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818548538","49062933233978","MERGE","Design","Choose Happy","","","","","18","ES-MOT-CH","646414088014","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818581306","49062933266746","MERGE","Design","Grow Your Own Way","","","","","19","ES-MOT-GYOW","646414088021","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818614074","49062933332282","MERGE","Design","You Are My Sunshine","","","","","20","ES-MOT-YAMS","646414088038","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159276346","Eco Sticker - Motivational","","Zootility","Sustainable Stickers","Draft","false","","","51077818646842","49062933365050","MERGE","Design","Be Unique","","","","","21","ES-MOT-BEUN","646414088045","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159309114","Eco Sticker - Funny","<p>Eco Stickers™ are plastic-free die-cut stickers made from durable wood. Hand crafted in Maine using maple veneer, these stickers are perfect on water bottles, laptops, and notebooks. You can even color them in with markers! Personalize your items with this sustainable sticker. Handwash only.</p>","Zootility","Sustainable Stickers","Draft","false","","","51077818712378","49062933397818","MERGE","Design","Goose Bumps","","","","","1","ES-FUN-GOOB","646414087932","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","24","false","",""
"9450159309114","Eco Sticker - Funny","","Zootility","Sustainable Stickers","Draft","false","","","51077818745146","49062933430586","MERGE","Design","Oh Gnome You Didn't","","","","","2","ES-FUN-OGYD","646414087406","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159309114","Eco Sticker - Funny","","Zootility","Sustainable Stickers","Draft","false","","","51077818777914","49062933463354","MERGE","Design","Dill With It Bruh.","","","","","3","ES-FUN-DWIB","646414088052","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159309114","Eco Sticker - Funny","","Zootility","Sustainable Stickers","Draft","false","","","51077818810682","49062933496122","MERGE","Design","I Saw That","","","","","4","ES-FUN-IST","646414088069","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159309114","Eco Sticker - Funny","","Zootility","Sustainable Stickers","Draft","false","","","51077818843450","49062933528890","MERGE","Design","Silly Goose","","","","","5","ES-FUN-SG","646414088076","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159309114","Eco Sticker - Funny","","Zootility","Sustainable Stickers","Draft","false","","","51077818876218","49062933561658","MERGE","Design","Shit Show","","","","","6","ES-FUN-SS","646414088083","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159309114","Eco Sticker - Funny","","Zootility","Sustainable Stickers","Draft","false","","","51077818908986","49062933594426","MERGE","Design","What The Cluck","","","","","7","ES-FUN-WTC","646414088090","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159309114","Eco Sticker - Funny","","Zootility","Sustainable Stickers","Draft","false","","","51077818941754","49062933627194","MERGE","Design","Don't Be A Dick","","","","","8","ES-FUN-DBAD","646414088106","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
"9450159309114","Eco Sticker - Funny","","Zootility","Sustainable Stickers","Draft","false","","","51077818974522","49062933659962","MERGE","Design","Not Today Satan","","","","","9","ES-FUN-NTS","646414088113","","0.0","lb","1.50","3.95","true","","","continue","manual","true","","","","","","","",""
